﻿id,title,authors,source,published_date,url,pdf_url,keywords,abstract,abstract_ko,domain,downloaded_at,created_at
239,"The Relation Between Servant Leadership, Organizational Performance, and the High-Performance Organization Framework","André de Waal, Mirna Sivro",Crossref,2012-5,https://doi.org/10.1177/1548051812439892,https://journals.sagepub.com/doi/pdf/10.1177/1548051812439892,,"Many authors on servant leadership (SL) claim that there exists a direct positive relationship between SL and organizational performance, but empirical evidence for this has thus far been lacking. There are indications, however, that introducing SL in an organization has a positive influence on mediating factors of performance, which in turn lead to better organizational performance. There is empirical evidence that applying the high-performance organization (HPO) framework does lead to increased organizational performance. As SL deals with behaviors and attitudes of managers, it is a reasonable assumption that SL has a certain influence on management quality, one of the factors of high performance included in the HPO framework. In this respect, one or more HPO factors might be mediating factors between SL and organizational performance. This article evaluates empirically the relation between SL, organizational performance, and the HPO framework. A theoretical proposition of these relations was made and, based on a sample of 116 managers and employees of Vrije Universiteit medical center, the levels of SL, HPO, and performance in Vrije Universiteit medical center were measured. This case study showed no evidence of a direct positive relation between SL and organizational performance. There was evidence of SL having an influence on the factors in the HPO framework but this influence was different on various organizational levels. It was concluded that the role of SL in the case organization was inconsistent.","서번트 리더십(SL)에 관한 많은 저자들은 SL과 조직 성과 사이에 직접적인 긍정적 관계가 존재한다고 주장하지만, 이에 대한 실증적 증거는 지금까지 부족했습니다. 그러나 조직에 SL을 도입하는 것은 성과의 매개요인에 긍정적인 영향을 미치고, 결과적으로 조직 성과를 향상시키는 것으로 나타났습니다. 고성능 조직(HPO) 프레임워크를 적용하면 조직 성과가 향상된다는 실증적 증거가 있습니다. SL은 관리자의 행동과 태도를 다루므로 HPO 프레임워크에 포함된 높은 성과 요소 중 하나인 경영 품질에 SL이 일정한 영향을 미친다는 것은 합리적인 가정입니다. 이러한 측면에서 하나 이상의 HPO 요인이 SL과 조직 성과 사이의 매개 요인이 될 수 있습니다. 본 논문은 SL, 조직 성과, HPO 프레임워크 간의 관계를 실증적으로 평가합니다. 이러한 관계에 대한 이론적 명제를 도출하고, Vrije Universiteit 의료센터의 관리자 및 직원 116명을 표본으로 하여 Vrije Universiteit 의료센터의 SL, HPO 수준 및 성과를 측정하였다. 이 사례 연구에서는 SL과 조직 성과 사이에 직접적이고 긍정적인 관계가 있다는 증거가 없음을 보여주었습니다. SL이 HPO 프레임워크의 요소에 영향을 미친다는 증거가 있었지만 이러한 영향은 다양한 조직 수준에서 달랐습니다. 사건 조직에서 SL의 역할이 일관성이 없다는 결론이 나왔습니다.",leadership,,2026-06-26 00:11:06.449805
238,Executive Leadership and Organizational Performance,,Crossref,2002-9-26,https://doi.org/10.4324/9780203423950-24,,,,,leadership,,2026-06-26 00:11:05.172956
237,"Leadership, job performance, and organizational reliability","Agnieszka Bieńkowska, Katarzyna Tworek",Crossref,2023-11-20,https://doi.org/10.4324/9781032664194-6,,,,,leadership,,2026-06-26 00:11:05.171100
236,Resilient Leadership: The Role of Well-being in Leadership and Organizational Performance,,Crossref,2021-10-15,https://doi.org/10.1302/3114-210349,,,,,leadership,,2026-06-26 00:11:05.161596
228,리더십 효과성 모형 연구 :상황적 리더십 모형에 대한 비판적 고찰과 대안의 모색,"박영기, 정영윤",OpenAlex,2006-06-01,https://openalex.org/W2971198960,,Business,,,leadership,,2026-06-26 00:10:42.024704
227,"리더십 행동과 리더-구성원 교환관계(LMX), 리더십 효과성 간의 관계: 공직사회를 중심으로",Park Jae-Chun,OpenAlex,2013-03-01,https://openalex.org/W3184694509,,Business,,,leadership,,2026-06-26 00:10:42.023727
226,노동조합지도자 리더십 효과성: 투쟁성향과 온건성향에 대한 상황 이론의 탐색,권순식,OpenAlex,2009-05-01,https://openalex.org/W2263500293,,Computer science,,,leadership,,2026-06-26 00:10:42.022232
225,"하향적 영향력 전술, 개인적 권력, 그리고 리더십 효과성 간의 관계에 관한 탐색적 연구",이민수,OpenAlex,2014-11-01,https://openalex.org/W2187955239,,Computer science,"부하로 하여금 직접적인 직무 목표를 달성하도록 의도적인 영향력을 행사하는데 사용되는 리더의 구체적 행동 유형인 하향적 영향력 전술에 관한 국내의 연구는 극소수에 불과하다. 또한 영향력 전술에 관한 대부분의 선행연구들은 특정한 전술 유형과 그 효과성에 초점을 맞추었고, 리더의 영향력 행사와 밀접한 관련이 있는 리더의 권력을 고려하지 않았다. 이에 본 연구는 국내에서는 최초로 IBQ(Influence Behavior Questionnaire)에 포함된 11가지 영향력 전술 모두를 연구대상에 포함시켜 개별적 영향력 전술이 과업몰입, 영향력 효과성, 그리고 관리적 효과성으로 구성된 리더십 효과성에 미치는 상대적 영향력을 검증하였다. 아울러 리더의 개인적 권력이 리더십 효과성에 미치는 영향을 분석한 후, 마지막으로 영향력 전술과 개인적 권력이 리더십 효과성에 미치는 상호작용 효과를 탐색적으로 검증하였다. 한국군 장병 1,342명을 대상으로 한 설문조사 결과, 이전 연구들을 통해 가장 효과적인 영향력 전술로 보고된 합리적 설득, 영감에 호소, 상담 전술 중 합리적 설득과 상담 전술이 리더십 효과성에 정(+)의 영향을 미치는 것으로 밝혀졌다. 합리적 설득은 모든 효과성 지표에, 상담의 경우는 과업몰입과 영향력 효과성에 정(+)의 영향을 미쳤다. 반면에 영감적 호소는 이전 연구들과는 달리 어떠한 리더십 효과성 지표에도 유의미한 영향을 주지 않았다. 가장 비효과적인 전술로 알려진 압력, 합법화, 연합 전술 중에는 압력과 합법화 전술이 리더십 효과성에 부(-)의 영향을 주는 것으로 나타났다. 합법화 전술은 부하의 과업몰입에만 부정적인 영향을 미치는 것으로 나타났다. 설득을 위해 다른 사람들의 도움을 모색하거나 타인의 지지를 이용하는 연합전술은 이전 연구들과는 다르게 아무런 부정적 영향을 미치지 않았다. 상대적으로 최근에 개발되어 실증연구가 별로 없는 협력과 이해관계 설명 전술의 경우 협력만이 영향력 효과성에 긍정적인 영향을 미치는 것으로 나타났다. 일반적으로 중간 정도의 효과성이 기대되는 비위 맞추기, 교환, 개인적 호소 전술은 비위 맞추기 전술만이 구성원이 인지하는 리더십 효과성에 정(+)의 영향을 미치는 것으로 나타났다. 리더의 개인적 권력이 리더십 효과성에 미치는 영향에 관해서는 전문적 권력과 준거적 권력 모두 리더십 효과성 지표에 정(+)의 영향을 미치는 것으로 나타났다. 특히 준거적 권력은 영향력 전술과 개인적 권력을 통틀어 가장 강한 영향을 미치는 것으로 밝혀졌다. 마지막으로, 리더십 효과성에 대한 영향력 전술과 개인적 권력의 상호작용 효과와 관련해서는 유의미한 조절효과가 발견되지 않았다.","컨테이너로 임무를 수행하는 임무를 군사력을 갖춘 군사력을 발휘하는 리더의 역할을 하는 전술적 능력에 관한 국내의 연구는 극소수에 중요합니다. 경험에 관한 대부분의 이론 연구는 특정한 전술 유형과 그 효과에 초점을 맞추었고, 리더의 만족감 행동과 관련된 것과 관련하여 또한 리더의 성향을 고려하지 않았습니다. 해당 본 연구는 국내에서는 IBQ(Influence Behavior Questionnaire)에 포함된 11가지 가전 모두를 연구 대상에 포함시킨 소형 가전 전술이 과업 몰입, 효과성, 관리적 효과성으로 제외 효과에 영향을 미치도록 검증했습니다. 리더의 역할이 작용하는 효과에 미치는 영향을 분석한 후, 마지막으로 전술과 역할이 뛰어난 효과에 존재하는 생체 결합 효과를 탐색적으로 검증했습니다. 한국군 장병 1,342명을 대상으로 한 설문 조사 결과, 이전 연구를 통해 가장 효과적인 전술로 보고된 합리적인 전술, 고객에 대한 맞춤형, 상담 중 최적화과 상담 전술이 증가하는 효과에 대해 정(+)의 영향을 미치는 것으로 밝혀졌습니다. 합리적인 안내는 모든 효과성 지표에, 상담의 경우는 과업 몰 입과 만족 효과에 정(+)의 영향을 미치다. 반대에 대한 적중은 이전 연구에 다르게 적용되는 효과를 나타내도록 합니다. 가장 비효과적인 전술로 충전기, 합법화, 연합된 건강 전술과 합법화가 전술 효과에 부(-)의 영향을 주는 것으로 보입니다. 합법화 전술은 MCU의 과업 몰입에만 영향을 미치게 됩니다. 다른 사람들의 도움을 받거나 타인의 지지를 연합전술은 이전 연구자들과 다르게 느끼도록 영향을 주지 않았습니다. 상대적으로 상대적으로 발전하여 실증연구가 별로 없는 협력과 이해관계 설명 전술의 경우 협력에 효과가 긍정적인 영향을 미칠 것으로 보입니다. 일반적으로 대략적인 정도의 효과를 기대하는 비위 맞추기, 교환, 그렇기 때문에 전술은 비위에 맞게 전술에 참여하는 것이 정당한 효과에 영향을 미치게 됩니다. 변경의 권한이 초과 효과에 영향을 미치게 되는 것은 전문적인 리더의 역할과 준거적 책임 모두의 초과 효과성 지표에 정(+)의 영향을 미치게 됩니다. 특히 준거적 임무는 전술과 그에 따른 권한을 통틀어 가장 강한 영향을 미치는 것으로 밝혀졌습니다. 마지막으로, 새로운 효과에 대한 효과는 전술적 파장의 결합 효과와 관련되어 있음을 발견합니다.",leadership,,2026-06-26 00:10:42.020509
224,"리더십 행동과 리더-구성원 교환관계(LMX), 리더십 효과성 간의 관계",박재춘,OpenAlex,2013-03-01,https://openalex.org/W1953765710,,"Psychology, Structural equation modeling, Social psychology, Computer science, Machine learning","본 연구는 국내 행정조직에서 중간관리자의 리더십 효과를 검증하고자, 행정부처(청) 및 소속기관, 광역자치단체 및 교육청 소속 5급 이하 공무원 360명을 대상으로 리더-구성원 교환관계(LMX)의 영향요인으로서 3차원 리더십 행동의 효과, LMX의 질이 리더십 효과성에 미치는 영향 및 3차원 리더십 행동이 리더십 효과성에 미치는 효과 등을 구조방정식 모델(structural equation modeling, SEM)을 활용하여 분석하였다. 분석결과, 첫째, LMX의 질에 대한 영향요인으로 과업지향적 행동 중 ‘단기계획 수립(short-term planning)’ 행동이, 관계지향적 행동 중 ‘지원(supporting)’과 ‘협의(consulting)’ 행동이, 변화지향적 행동 중 ‘위험감수(taking risks)’ 행동 등이 공무원의 LMX의 질에 통계적으로 유의한 정(+)의 효과를 보였다. 그러나 그 외의 다른 리더십 행동은 유의미한 결과를 보이지 못했다. 둘째, 3차원 리더십 행동과 리더십 효과성에 있어서 과업지향적 행동 중 ‘단기계획 수립(short-term planning)’ 행동과 변화지향적 행동 중 ‘혁신적 사고 장려(encouraging innovation thinking)’ 행동만이 리더십 효과성에 통계적으로 유의한 정(+)의 효과를 보였다. 셋째, 공무원이 지각하는 LMX의 질은 리더십 효과성에 긍정적인 영향을 미쳤다. 마지막으로 결론을 통해 본 연구의 시사점과 한계점, 향후 연구방향을 제시하였다.","연구는 국내 동네 조직에서 낮은 관리의 초과 효과를 입증하고자 하며, 조류자치단체 및 교육청 담당 5급 조치 360명을 대상으로 리더-구성원 교환 관계(LMX)의 영향요인을 입증하는 3차원 조류의 효과, LMX의 질이 충전 효과에 대한 영향 및 3차원 행위가 감당할 수 있는 효과 등을 구조방정식 모델 이하(구조 방정식 모델링, SEM)를 유동시켜 분석했습니다. 분석결과, 좋다, LMX의 Q에 대한 영향요인으로 과업지향적 행동 중 '단기계획계획(단기 계획)' 행동이, 지향적 행동 중 '지원(지원)'과 '협의(컨설팅)' 행동이, 자세지향적 행동 중 '위험감수(위험 감수)' 행동 등이 공무원의 LMX의 Q에 대해 의미적으로 정의한 정(+)의 효과를 고려합니다. 그러나 그 외의 다른 이상한 행동은 유의미한 결과를 나타내지 않았습니다. 둘째, 3차원 행동과 추가 효과에 적용되는 과업지향적 행동 중 '단기계획계획(단기 계획)' 행동과 변화지향적 행동 중 '혁신적 사고 방식(혁신적 사고 장려)' 행동할 때 추가 효과가 중요하게 의미 있는 정(+)의 효과를 냅니다. 노력하고, 협력하는 LMX의 Q은 훌륭한 효과에 긍정적인 영향을 미치게 됩니다. 마지막으로 결론을 통해 본 연구의 시사점과 반발점, 주목 연구 방향을 제시했습니다.",leadership,,2026-06-26 00:10:40.512176
223,거래적 리더십과 변환적 리더십 유형이 리더십 효과성 및 스포츠성과에 미치는 영향,"조우정, 전호문, 김철주",OpenAlex,2005-09-01,https://openalex.org/W2253377030,,"Econometrics, Statistics, Mathematics, Psychology","본 연구의 목적은 태권도장에 거래적, 변환적 리더십 모델을 적용하여 태권도장 관장들의 리더십, 리더십 효과성 그리고 관원들의 스포츠성과와의 관계를 규명하여 효과적이고 성공적인 태권도장 관장들의 리더십 행동 모델을 제시하는 것이다. 이러한 연구 목적을 달성하기 위해 설문조사법을 활용하여 광주, 전남 지역의 태권도장 10곳에서 편의추출방법을 통해 표본을 선정하고 총 297부의 분석 가능한 설문지를 회수하였다. 설문지는 ‘다중요인 리더십 설문지’(Multifactor leadership Questionnaire, Bass & Avolio, 1995)와 ‘스포츠성과 설문지’(Sport Performance Inventory, Jones, Neuman & Dreschler, 2001)에 의해서 개발된 설문지를 태권도장 현황에 부합하게 수정 보완하였고 신뢰도 검증과 탐색적 요인분석을 통해 설문지의 타 당도를 확보하였다. 수집된 자료는 SPSSWIN ver. 12를 통해 기술통계 분석과 계층적 회귀분석(Hierarchical Regression Analysis)을 실시하여 다음과 같은 결과를 도출하였다. 첫째, 태권도장 관장들의 지배적인 리더십 행동 유형은 변환적 리더십이었다. 둘째, 거래적 변환적 리더십 유형은 태권도장 관장들의 리더십 효과성에 유의한 영향을 미치고 있었는데 그 영향력은 개별적 고려, 상황적 보상 그리고 고무적 동기 요인 순으로 나타났다. 셋째, 거래적 변환적 리더십 유형은 관원들의 스포츠성과에 유의한 영향을 미치고 있었는데 그 영향력은 지적 자극, 상황적 보상 그리고 수동적인 예외에 의한 관리 요인으로 나타났다.","본 연구의 목적은 태권도장에 거래적, 변환적 과급 모델을 적용하여 태권도장 관장의 과급, 과급 효과성 및 관원의 스포츠 성과 관계를 규명하여 효과를 내는 태권도장 관장의 역동적인 행동 모델을 제시하는 것입니다. 연구 목적을 달성하기 위해 센서 조사법을 활용하여 광주, 전남 지역의 태권도장 10곳에서 거미추출 방법을 통해 이러한 것들을 연결하고 총 297개의 분석 가능한 지점을 수집했습니다. 감성 '다중요인 충전 센서지'(Multifactor Leadership Questionnaire, Bass & Avolio, 1995)와 '스포츠 성과 측정지'(Sport Performance Inventory, Jones, Neuman & Dreschler, 2001)에 많은 개발된 센티지 태권도장 움직임에 하게 되므로 신뢰도 검증과 적적 분석을 통해 감동지의 타당도를 부과했습니다. 수집된 자료는 SPSSWIN ver. 12를 통해 기술통계 분석과 부분적 분석(Hierarchical Regression Analysis)을 설명하여 다음과 같은 결과를 유지했습니다. 그렇다면, 태권도장 관장의 지배적인 충전 유형은 변환적 충전이었습니다. 둘째, 거래 적 변환 적 유형은 태권도장 관장의 효과에 대해 영향을 미치고 놀라운 것은 개인 적 고려, 상황 적 보상기 및 고무 동기 요인 순으로 나타났습니다. 정당, 거래 적 변환 적 유형은 관원의 성과에 유의한 영향을 스포츠고 표시 그 사실은 지표 자극, 상황적 보상기 및 수동적인 검출에 의한 관리 요인으로 나타납니다.",leadership,,2026-06-26 00:10:39.637581
222,지방자치단체장들의 변혁적 리더십과 리더십 효과성,"이창원, 김호정, 박희봉, Ralph W. Adler",OpenAlex,2003-03-01,https://openalex.org/W1931116051,,"Universality (dynamical systems), Physics, Quantum mechanics","본 연구의 목적은 주로 서구 문화권에서 개발되고 검증된 리더십 이론들이 다른 문화권이나 국가에 어느 정도 일반화할 수 있는지 파악하는데 있었다. 이러한 연구목적을 달성하기 위해 본 연구는 서구의 문화적 특성을 강하게 갖고 있는 뉴질랜드와 상반된 문화적 특성을 갖고 있는 한국의 지방자치단체 단체장들의 리더십을 변혁적 리더십 중심으로 비교하였다. 한국의 경우, 단체장들의 리더십 행태를 파악하기 위하여, 75개 자치단체에서 750명의 부하 직원과 접촉을 시도하여 454명으로부터 분석에 사용할 수 있는 설문지를 회수하였다. 뉴질랜드의 경우, 최종 자료분석에 포함된 유효 설문지는 67개 자치단체에서 수집된 337부였다. 자료를 분석한 결과, 전반적으로 단체장들의 변혁적 리더십과 배려는 한국과 뉴질랜드에서 모두 그 효과성을 인정받았고, 구조주도는 한국에서는 효과적이지만 뉴질랜드에서는 효과성을 인정받을 수 없었으며, 거래적 리더십은 뉴질랜드에서는 효과적이지만 한국에서는 효과성을 인정받지 못했다. 이러한 연구결과는 리더의 변혁적 리더십 및 배려가 미치는 효과성이 최소한 한국과 뉴질랜드에서는 문화적 보편성(cultural universality)이 있고, 구조주도 및 거래적 리더십은 문화적 특수성(cultural specificity)이 있음을 제시한다. 결국, 본 연구의 결과는 리더십에 관한 비교문화적 연구에 있어 문화적 보편성과 특수성 모두가 타당성이 있다고 하는 Bass의 주장을 어느 정도 지지한다고 할 수 있다.","본 연구의 목적은 주로 서구 문화권에서 개발되고 검증된 증거들이 다른 문화권이나 국가에 어느 정도 일반화할 수 있는지 확인하고 있었습니다. 연구 목적을 공격하기 위해 본 연구는 서구의 외곽으로 떠나고 있는 뉴질랜드와 상반된 외부로 향하고 있는 한국의 지방자치 단체들의 진화를 변혁하는 진화된 기지국으로 간주했습니다. 한국의 공격장의 프리미어 행태를 파악하기 위해, 75개 자치 단체에서 750개의 수하물 경우 직원과 연락을 시도하여 454명에서 분석에 사용할 수 있는 수하물을 회수했습니다. 뉴질랜드의 경우, 최종 자료분석에 포함된 유효기간은 67개 자치단체에서 수집된 337부였습니다. 데이터를 분석한 결과, 군인으로 박쥐들의 변혁적 잔디는 한국과 뉴질랜드에서 모두 그 효과성을 인정받았고, 구조주도는 한국에서는 효과이지만 정글에서는 효과성을 허용할 수 있고, 조건부 잔디는 뉴질랜드 크기이지만 한국 효과에서는 인정을 받지 못했습니다. 연구 결과는 리더의 변태적이며 플러스가 있으며 효과성이 있는 한국과 뉴질랜드에서는 이러한 보편성(문화적 보편성)이 있고, 구조주도 및 거래적은 플러스가 있는 특별한성(문화적 특수성)이 있습니다. 결국, 본 연구의 결과는 충전에 관한 문화적 적격에 있어 보편 성과 연구 특수성이 모두가 타당성이 있다고 Bass의 주장을 어느 정도 신뢰할 수 있다고 할 수 있습니다.",leadership,,2026-06-26 00:10:37.974397
221,태권도지도자의 변혁적 리더십 효과성 분석,"Ryu Chung Wan, kimkyounghyun, Junhomun, Sungsu Park",OpenAlex,2017-06-01,https://openalex.org/W3187999503,,"Computer science, Business",,,leadership,,2026-06-26 00:10:37.165707
220,리더십 효과성 모형 연구,"박영기, 정영윤",OpenAlex,2006-06-01,https://openalex.org/W1948138333,,Computer science,,,leadership,,2026-06-26 00:10:37.164187
219,노동조합지도자 리더십 효과성,권순식,OpenAlex,2009-09-30,https://openalex.org/W256321080,,Political science,"본 연구는 노동조합 지도자 리더십의 두 가지 이념적인 행위 양태인 전투성향(Militancy)과 온건성향(Moderation)이 조합원들의 노조활동참여의지(Willingness to participate in union activities)에 미치는 영향은 조합원들의 태도(경영진에 대한 대립의식, 노조에 대한 수단적 인식)와 노조지도자의 리더십 행위양태와의...","본 연구는 군대에 대한 책임의 두 가지 이념적인 태도가 있는 전투성향(Militancy)과 온건성향(Moderation)이조합원의 노조 활동 참여의지(Willingness to engagement in Union actions)에 대한 영향은 조합의 방식(경영진에 대한 배상의식, 노조에 대한 적적 인식)과 노조지도자의 선두 위원회와 관련이 있습니다...",leadership,,2026-06-26 00:10:37.153529
218,서울시 청년 일자리 지원 정책의 효과성 검증,"규민 이, 수호 지",Crossref,2024-9-30,https://doi.org/10.23036/kapae.2024.34.3.111,,,,,leadership,,2026-06-26 00:10:07.293160
217,대학의 비교과 프로그램 효과성 분석을 위한 메타분석 연구: 2015~2016 국내 초기 비교과 프로그램 효과성 연구를 중심으로,Lee Hyeung Ju,Crossref,2019-2,https://doi.org/10.24159/joec.2019.25.1.273,,,,,leadership,,2026-06-26 00:10:07.291424
216,지역특화산업육성 연구개발지원사업의 효과성 분석,상신 김,Crossref,2024-9-30,https://doi.org/10.23036/kapae.2024.34.3.59,,,,,leadership,,2026-06-26 00:10:07.288322
215,The Satisfaction and View of Elementary and Secondary School Leaders Participated in the In-service Training for Creative Leadership,"Youngmi Choi, Namje Park",Crossref,2022-2-28,https://doi.org/10.14352/jkaie.2022.26.1.55,,,,,leadership,,2026-06-26 00:10:07.286408
214,"The Structure Analysis among Elementary School Principal’s Moral Leadership, Teacher’s Commitment, and School’s Organizational Effectiveness","Junbong Guk, Kapsung Kim",Crossref,2021-12-31,https://doi.org/10.22327/kei.2021.39.4.171,,,,,leadership,,2026-06-26 00:10:07.284201
213,The Differential Effects of Leadership Style on Organizational Effectiveness - of Korean Army -,"Mun Hee Weon, Jaeseung Moon",Crossref,2017-3-31,https://doi.org/10.24991/kjhrd.2017.03.20.1.281,,,,,leadership,,2026-06-26 00:10:07.282295
212,The Direction of ROK Army’s Leadership Development  to Enhance the Effectiveness of the Mission Command,Soonbae Jang,Crossref,2021-10-31,https://doi.org/10.22143/hss21.12.5.68,,,,,leadership,,2026-06-26 00:10:07.278135
211,CEO Leadership Effectiveness across Cultures: The Effect of Fit and Behavior,,Crossref,2014,https://doi.org/10.4135/9781506374581.n9,,,,,leadership,,2026-06-26 00:09:21.861362
210,Leadership Effectiveness across Cultures: The Linkage with CEO Behaviors,,Crossref,2014,https://doi.org/10.4135/9781506374581.n8,,,,,leadership,,2026-06-26 00:09:21.859937
209,CEO Leadership Effectiveness across Cultures: Superior and Inferior CEOs,,Crossref,2014,https://doi.org/10.4135/9781506374581.n10,,,,,leadership,,2026-06-26 00:09:21.857981
208,Leadership Effectiveness,,Crossref,2006,https://doi.org/10.4135/9781412939584.n333,,,,,leadership,,2026-06-26 00:09:21.856143
207,Leadership Development and Training,,Crossref,2025-9-8,https://doi.org/10.4018/979-8-3373-2225-4.ch009,,,"Healthcare leadership establishes and determines the strengths in collaborative, and adaptive practices between healthcare leaders and followers that enhance the patient-centered outcomes and drive inventions, innovation and modernization. Effective healthcare leaders integrate the new evolving technology—such as telemedicine, and predictive analytics—to enhance the healthcare domain interactions, efficiency, efficacy and improve the decision-making. Many success stories arise where at least in some cases include a 30% rise in prenatal care compliance through new technological advances and digital strategies. Nevertheless, challenges continue as happened in every new systems applications, including digital illiteracy, resistance to change management, new technology. The healthcare leadership models sometimes misaligned with followers and patients expectations. To address these gaps, opportunities lie in advancing digital transformational digital leadership, data-driven decision on making and equity strategies, and situational development programs.","의료 리더십은 환자 중심 결과를 향상하고 발명, 혁신 및 현대화를 추진하는 의료 리더와 추종자 간의 협업 및 적응형 관행의 강점을 확립하고 결정합니다. 효과적인 의료 리더는 원격 의료 및 예측 분석과 같이 진화하는 새로운 기술을 통합하여 의료 영역 상호 작용, 효율성, 효율성을 향상하고 의사 결정을 개선합니다. 새로운 기술 발전과 디지털 전략을 통해 적어도 어떤 경우에는 산전 관리 규정 준수율이 30% 증가한 경우가 많은 성공 사례가 있습니다. 그럼에도 불구하고 디지털 문맹, 변화 관리에 대한 저항, 신기술 등 모든 새로운 시스템 애플리케이션에서 발생했던 문제는 계속됩니다. 의료 리더십 모델은 때때로 추종자 및 환자의 기대와 일치하지 않습니다. 이러한 격차를 해소하기 위한 기회는 디지털 변혁적 디지털 리더십, 제작 및 형평성 전략에 대한 데이터 기반 의사결정, 상황별 개발 프로그램을 발전시키는 데 있습니다.",leadership,,2026-06-26 00:09:21.853842
206,Global Mindset and Leadership Effectiveness,Wim den Dekker,Crossref,2013,https://doi.org/10.1057/9781137351968_6,,,,,leadership,,2026-06-26 00:09:20.504240
205,Globalization and Leadership Effectiveness,Wim den Dekker,Crossref,2013,https://doi.org/10.1057/9781137351968_2,,,,,leadership,,2026-06-26 00:09:20.502041
204,Leadership Effectiveness,,Crossref,2004,https://doi.org/10.4135/9781412952392.n197,,,,,leadership,,2026-06-26 00:09:20.498944
197,아버지의 양육참여도가 유아의 서번트 리더십 및 놀이성에 미치는 영향,송순옥,OpenAlex,2017-12-01,https://openalex.org/W2805820328,,Mathematics,"본 연구는 아버지의 양육참여도가 유아의 서번트 리더십 및 놀이성에 미치는 영향력을 알아보고자 하였다. 연구대상으로 J시에 소재한 사립유치원 만 5세 유아 280명과 그 아버지를 선정하였으며, 아버지의 양육참여도, 유아의 서번트 리더십 및 놀이성에 관한 설문조사를 실시하였다. 수집된 자료는 SPSS 21.0 프로그램을 사용하여 Pearson의 상관분석과 중다회귀분석을 실시하였다. 자료 분석 결과, 첫째, 아버지의 양육참여도와 유아의 서번트 리더십은 전체적으로 유의미한 정적 상관관계가 나타났으며 아버지의 양육참여도는 유아의 서번트 리더십을 의미 있게 예측하는 변인으로 나타났다. 둘째, 아버지의 양육참여도와 유아의 놀이성은 전체적으로 유의미한 정적 상관관계가 나타났으며, 아버지양육참여도는 유아의 놀이성을 의미 있게 예측하는 변인으로 나타났다. 이러한 결과는 아버지의 양육참여도가 유아의 서번트 리더십 및 놀이성에 중요한 예측 변인임을 시사한다.","본 연구는 유아의 나이참여도가 서번트에 만족하고 이에 영향을 미치고 있었습니다. 연구 대상으로 Jie에 있는 사립유치원 만 5세 280명과 그 아버지를 둘러싸고, 아버지의 계열참여도, 유아의 서번트 및 경쟁에 관하여 조사를 했습니다. 수집된 자료는 Pearson의 성공분석과 중다회귀분석을 통해 SPSS 21.0 프로그램을 사용했습니다. 데이터 분석 결과, 유사, 아버지의 하위참여도와 유아의 서번트 과잉은 전체적으로 의미있는 정적 성공 관계가 있고 아버지의 하위참여도는 유아의 서번트 과잉을 의미할 정도로 예상되는 변인으로 나타났습니다. 둘째, 아버지의 유아참여도와 놀이 성별 전체적으로 의미가 있는 정적 성공 관계가 있고, 아버지양육참여도는 유아의 놀이성을 의미하게 예측하는 변인으로 나타났습니다. 아버지 결과는 유아의 중요한 참여도가의 서번트 충전 및 보충에 대해 예측할 변인사임을 한다.",leadership,,2026-06-26 00:09:03.999316
